region,code,countryname,year,survname,ref_year,cpi_domain,cpi_domain_value,cpi2021_unadj,cpi2017_unadj,cpi2011_unadj,cpi2011,cpi2017,cpi2021,version,comparability,cur_adj,survey_coverage,cpi_replication,cpi_domain_var,comparable,cpi2005,cpi_data_level,ref_year_SM25,cpi2011_SM25,cpi2017_SM25,cpi2021_SM25,change_cpi2021,change_icp2021,change_cpi2017,change_icp2017,change_cpi2011,change_icp2011,cpi_id
ECA,AUT,Austria,2005,EU-SILC,2005,National,1,.74269951,.80134102,.88445823,.884458234127856,.801341023066657,.742699510549798,14-Dec-25,2,1,N,,,,,2,2005,.88445823,.80134102,.74269951,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,AUT,Austria,2006,EU-SILC,2006,National,1,.75340583,.81289269,.89720807,.897208069239877,.812892688841664,.753405834412141,14-Dec-25,2,1,N,,,,,2,2006,.89720807,.81289269,.75340583,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,AUT,Austria,2007,EU-SILC,2007,National,1,.76974385,.83052071,.91666452,.91666451838934,.830520712715566,.769743853215926,14-Dec-25,2,1,N,,,,,2,2007,.91666452,.83052071,.76974385,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,AUT,Austria,2008,EU-SILC,2008,National,1,.79449846,.85722988,.94614403,.946144029326682,.857229878329619,.794498462873668,14-Dec-25,2,1,N,,,,,2,2008,.94614403,.85722988,.79449846,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,AUT,Austria,2009,EU-SILC,2009,National,1,.79852105,.86157008,.9509344,.95093440461091,.861570076750545,.798521048951409,14-Dec-25,2,1,N,,,,,2,2009,.9509344,.86157008,.79852105,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,AUT,Austria,2010,EU-SILC,2010,National,1,.81300253,.87719498,.96817996,.968179962459685,.877194978454942,.813002532507355,14-Dec-25,2,1,N,,,,,2,2010,.96817996,.87719498,.81300253,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,AUT,Austria,2011,EU-SILC,2011,National,1,.83972254,.90602472,1,1,.90602471902683,.839722535097609,14-Dec-25,2,1,N,,,,,2,2011,1,.90602472,.83972254,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,AUT,Austria,2012,EU-SILC,2012,National,1,.8605953,.92854554,1.0248567,1.02485673821772,.928545538286463,.860595298328051,14-Dec-25,2,1,N,,,,,2,2012,1.0248567,.92854554,.8605953,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,AUT,Austria,2013,EU-SILC,2013,National,1,.87780852,.94711787,1.0453554,1.04535544042431,.947117869193599,.877808520511176,14-Dec-25,2,1,N,,,,,2,2013,1.0453554,.94711787,.87780852,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,AUT,Austria,2014,EU-SILC,2014,National,1,.89190451,.96232683,1.0621419,1.06214191941057,.96232683410058,.891904505200885,14-Dec-25,2,1,N,,,,,2,2014,1.0621419,.96232683,.89190451,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,AUT,Austria,2015,EU-SILC,2015,National,1,.89990099,.9709547,1.0716647,1.07166468495778,.970954695079846,.899900986027325,14-Dec-25,2,1,N,,,,,2,2015,1.0716647,.9709547,.89990099,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,AUT,Austria,2016,EU-SILC,2016,National,1,.90792439,.9796116,1.0812195,1.08121950846578,.979611601364032,.907924386645873,14-Dec-25,2,1,N,,,,,2,2016,1.0812195,.9796116,.90792439,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,AUT,Austria,2017,EU-SILC,2017,National,1,.92682078,1,1.1037226,1.10372264575089,1,.926820778134579,14-Dec-25,2,1,N,,,,,2,2017,1.1037226,1,.92682078,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,AUT,Austria,2018,EU-SILC,2018,National,1,.94534215,1.0199838,1.1257792,1.12577918757298,1.01998377210706,.945342153348906,14-Dec-25,2,1,N,,,,,2,2018,1.1257792,1.0199838,.94534215,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,AUT,Austria,2019,EU-SILC,2019,National,1,.95981439,1.0355987,1.1430137,1.14301373934765,1.03559870203626,.959814394856409,14-Dec-25,2,1,N,,,,,2,2019,1.1430137,1.0355987,.95981439,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,AUT,Austria,2020,EU-SILC,2020,National,1,.97307816,1.0499097,1.1588092,1.15880915460129,1.04990973870335,.973078160996112,14-Dec-25,2,1,N,,,,,2,2020,1.1588092,1.0499097,.97307816,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,AUT,Austria,2021,EU-SILC,2021,National,1,1,1.0789573,1.1908696,1.19086955298128,1.07895725213747,1,14-Dec-25,2,1,N,,,,,2,2021,1.1908696,1.0789573,1,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,AUT,Austria,2022,EU-SILC,2022,National,1,1.0854687,1.1711743,1.2926516,1.29265158411015,1.17117428829299,1.08546866520692,14-Dec-25,2,1,N,,,,,2,2022,1.2926516,1.1711743,1.0854687,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,AUT,Austria,2023,EU-SILC,2023,National,1,1.1702886,1.2626914,1.393661,1.39366104793042,1.26269135936979,1.17028858823492,14-Dec-25,2,1,N,,,,,2,,,,,1,1,1,1,1,1,CPI_v13_M_v01_A
ECA,AZE,Azerbaijan,1995,SLC,1995,National,1,.24779435,.28497775,.39502325,1975.11626589326,1424.88876503366,1238.97177060804,14-Dec-25,0,.0002,N,,,,,2,1995,1975.1163,1424.8888,1238.9718,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,AZE,Azerbaijan,2001,HBS,2001,National,1,.28878229,.33211624,.46036448,2301.82241796417,1660.58118152171,1443.91145273696,14-Dec-25,1,.0002,N,,,,,2,2001,2301.8224,1660.5812,1443.9115,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,AZE,Azerbaijan,2002,HBS,2002,National,1,.29678493,.34131973,.47312195,2365.60977002034,1706.59866558864,1483.92465595146,14-Dec-25,1,.0002,N,,,,,2,2002,2365.6098,1706.5987,1483.9247,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,AZE,Azerbaijan,2003,HBS,2003,National,1,.30341469,.34894434,.48369084,2418.45418971371,1744.721697238,1517.07346109515,14-Dec-25,1,.0002,N,,,,,2,2003,2418.4542,1744.7217,1517.0735,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,AZE,Azerbaijan,2004,HBS,2004,National,1,.32377059,.37235479,.51614134,2580.7067124362,1861.7739440945,1618.85293546558,14-Dec-25,1,.0002,N,,,,,2,2004,2580.7067,1861.7739,1618.8529,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,AZE,Azerbaijan,2005,HBS,2005,National,1,.35488668,.40814009,.56574531,2828.72652992914,2040.7004496142,1774.43342342544,14-Dec-25,1,.0002,N,,,,,2,2005,2828.7265,2040.7004,1774.4334,0,0,0,0,0,0,CPI_v13_M_v01_A
SSA,BDI,Burundi,1992,EDCM,1992,National,1,.0548916,.06163767,.10612028,.106120284056544,.0616376712041844,.0548916028750915,14-Dec-25,0,1,N,,,,,2,1992,.10612028,.06163767,.0548916,0,0,0,0,0,0,CPI_v13_M_v01_A
SSA,BDI,Burundi,1998,EP,1998.5,National,1,.15644579,.17567267,.30245194,.30245193973127,.175672665993719,.156445790850729,14-Dec-25,1,1,N,,,,,2,1998.5,.30245194,.17567267,.15644579,0,0,0,0,0,0,CPI_v13_M_v01_A
SSA,BDI,Burundi,2006,QUIBB,2006,National,1,.29723744,.33376733,.5746402,.5746402023772,.333767329872198,.297237442072285,14-Dec-25,1,1,N,,,,,2,2006,.5746402,.33376733,.29723744,0,0,0,0,0,0,CPI_v13_M_v01_A
SSA,BDI,Burundi,2013,ECVMB,2013.5,National,1,.67424587,.75710934,1.3034992,1.3034992464738,.75710933761018,.674245867522331,14-Dec-25,1,1,N,,,,,2,2013.5,1.3034992,.75710934,.67424587,0,0,0,0,0,0,CPI_v13_M_v01_A
SSA,BDI,Burundi,2020,EICVMB,2020.15,National,1,.93409999,1.048899,1.8058674,1.805867403058,1.04889901320595,.934099990543891,14-Dec-25,2,1,N,,,,,2,2020.15,1.8058674,1.048899,.93409999,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,BEL,Belgium,1985,SEP-LIS,1985,National,1,.49530152,.5291365,.57818439,23.3239584494122,21.3453665341429,19.9804631839617,14-Dec-25,0,.02478929,N,,,,,2,1985,23.323958,21.345367,19.980463,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,BEL,Belgium,1988,SEP-LIS,1988,National,1,.51542106,.55063045,.60167071,24.2713964503137,22.2124325358888,20.7920857109508,14-Dec-25,0,.02478929,N,,,,,2,1988,24.271396,22.212433,20.792086,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,BEL,Belgium,1992,SEP-LIS,1992,National,1,.58121466,.62091854,.6784741,27.3696450232669,25.0478539566141,23.4461995776393,14-Dec-25,0,.02478929,N,,,,,2,1992,27.369645,25.047854,23.4462,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,BEL,Belgium,1995,PSBH-ECHP-LIS,1995,National,1,.62039852,.66277912,.72421491,29.2148293789084,26.736509700006,25.0268762953363,14-Dec-25,1,.02478929,N,,,,,2,1995,29.214829,26.73651,25.026876,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,BEL,Belgium,1997,SEP-LIS,1997,National,1,.64359522,.68756043,.7512933,30.3071716207852,27.7361875884811,25.9626310041883,14-Dec-25,0,.02478929,N,,,,,2,1997,30.307172,27.736188,25.962631,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,BEL,Belgium,2000,PSBH-ECHP-LIS,2000,National,1,.67370393,.71972592,.78644035,31.7250036576585,29.0337436862828,27.1772164646808,14-Dec-25,1,.02478929,N,,,,,2,2000,31.725004,29.033744,27.177216,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,BEL,Belgium,2003,EU-SILC,2003,National,1,.71284669,.7615426,.83213319,.832133187552657,.761542597156521,.712846687414143,14-Dec-25,2,1,N,,,,,2,2003,.83213319,.7615426,.71284669,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,BEL,Belgium,2004,EU-SILC,2004,National,1,.7277971,.77751431,.84958538,.849585380626031,.77751430533735,.727797104254331,14-Dec-25,2,1,N,,,,,2,2004,.84958538,.77751431,.7277971,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,BEL,Belgium,2005,EU-SILC,2005,National,1,.74804025,.7991403,.87321598,.873215984162895,.799140303986395,.748040254875919,14-Dec-25,2,1,N,,,,,2,2005,.87321598,.7991403,.74804025,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,BEL,Belgium,2006,EU-SILC,2006,National,1,.76143925,.81345461,.88885714,.888857144394129,.813454610834398,.761439250883927,14-Dec-25,2,1,N,,,,,2,2006,.88885714,.81345461,.76143925,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,BEL,Belgium,2007,EU-SILC,2007,National,1,.77532067,.82828429,.90506145,.905061452126162,.82828429288526,.775320667057931,14-Dec-25,2,1,N,,,,,2,2007,.90506145,.82828429,.77532067,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,BEL,Belgium,2008,EU-SILC,2008,National,1,.81012827,.86546967,.9456937,.945693701259315,.865469672576914,.81012827313592,14-Dec-25,2,1,N,,,,,2,2008,.9456937,.86546967,.81012827,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,BEL,Belgium,2009,EU-SILC,2009,National,1,.80969774,.86500973,.94519113,.945191127855042,.865009732916681,.809697743754594,14-Dec-25,2,1,N,,,,,2,2009,.94519113,.86500973,.80969774,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,BEL,Belgium,2010,EU-SILC,2010,National,1,.82742444,.88394738,.96588418,.965884182474823,.883947377507683,.827424443829583,14-Dec-25,2,1,N,,,,,2,2010,.96588418,.88394738,.82742444,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,BEL,Belgium,2011,EU-SILC,2011,National,1,.85664975,.91516912,1,1,.915169120217706,.856649750397119,14-Dec-25,2,1,N,,,,,2,2011,1,.91516912,.85664975,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,BEL,Belgium,2012,EU-SILC,2012,National,1,.88097573,.94115686,1.0283967,1.02839665009034,.941156857498015,.880975733609125,14-Dec-25,2,1,N,,,,,2,2012,1.0283967,.94115686,.88097573,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,BEL,Belgium,2013,EU-SILC,2013,National,1,.89078183,.95163283,1.0398437,1.03984368051158,.951632826257726,.890781829362268,14-Dec-25,2,1,N,,,,,2,2013,1.0398437,.95163283,.89078183,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,BEL,Belgium,2014,EU-SILC,2014,National,1,.8938105,.95486839,1.0433792,1.04337915913574,.954868387119747,.893810496243189,14-Dec-25,2,1,N,,,,,2,2014,1.0433792,.95486839,.8938105,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,BEL,Belgium,2015,EU-SILC,2015,National,1,.89882863,.96022931,1.049237,1.049237013249,.960229314314941,.898828625507174,14-Dec-25,2,1,N,,,,,2,2015,1.049237,.96022931,.89882863,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,BEL,Belgium,2016,EU-SILC,2016,National,1,.91657016,.97918281,1.0699474,1.0699473852808,.979182807266669,.916570160538851,14-Dec-25,2,1,N,,,,,2,2016,1.0699474,.97918281,.91657016,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,BEL,Belgium,2017,EU-SILC,2017,National,1,.93605622,1,1.0926942,1.09269421127552,1,.936056223349553,14-Dec-25,2,1,N,,,,,2,2017,1.0926942,1,.93605622,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,BEL,Belgium,2018,EU-SILC,2018,National,1,.95527494,1.0205316,1.115129,1.11512895539823,1.02053158504109,.955274941302495,14-Dec-25,2,1,N,,,,,2,2018,1.115129,1.0205316,.95527494,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,BEL,Belgium,2019,EU-SILC,2019,National,1,.96900056,1.0351948,1.1311514,1.13115139345845,1.03519482558441,.969000558867538,14-Dec-25,2,1,N,,,,,2,2019,1.1311514,1.0351948,.96900056,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,BEL,Belgium,2020,EU-SILC,2020,National,1,.97617885,1.0428635,1.1395309,1.13953088383576,1.04286347642088,.976178847207711,14-Dec-25,2,1,N,,,,,2,2020,1.1395309,1.0428635,.97617885,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,BEL,Belgium,2021,EU-SILC,2021,National,1,1,1.0683119,1.1673382,1.16733822607948,1.06831189735765,1,14-Dec-25,2,1,N,,,,,2,2021,1.1673382,1.0683119,1,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,BEL,Belgium,2022,EU-SILC,2022,National,1,1.0959752,1.1708433,1.2793737,1.27937370216129,1.17084330543662,1.09597516262111,14-Dec-25,2,1,N,,,,,2,2022,1.2793737,1.1708433,1.0959752,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,BEL,Belgium,2023,EU-SILC,2023,National,1,1.1403513,1.2182508,1.3311756,1.33117560835884,1.21825081035703,1.14035125263534,14-Dec-25,2,1,N,,,,,2,,,,,1,1,1,1,1,1,CPI_v13_M_v01_A
SSA,BEN,Benin,2003,QUIBB,2003,National,1,.70822426,.75459299,.80021342,.800213421088797,.754592991167175,.708224261387663,14-Dec-25,0,1,N,,,,,2,2003,.80021342,.75459299,.70822426,0,0,0,0,0,0,CPI_v13_M_v01_A
SSA,BEN,Benin,2011,EMICOV,2011.33,National,1,.90474306,.96397823,1.0222575,1.02225746323816,.963978229555652,.904743057001954,14-Dec-25,1,1,N,,,,,2,2011.33,1.0222575,.96397823,.90474306,0,0,0,0,0,0,CPI_v13_M_v01_A
SSA,BEN,Benin,2015,EMICOV,2015,National,1,.94564739,1.0075606,1.0684747,1.06847474120929,1.00756064533217,.945647391635477,14-Dec-25,1,1,N,,,,,2,2015,1.0684747,1.0075606,.94564739,0,0,0,0,0,0,CPI_v13_M_v01_A
SSA,BEN,Benin,2018,EHCVM,2018.5,National,1,.95207521,1.0144093,1.0757374,1.07573744956288,1.01440930429749,.952075209669818,14-Dec-25,2,1,N,,,,,2,2018.5,1.0757374,1.0144093,.95207521,0,0,0,0,0,0,CPI_v13_M_v01_A
SSA,BEN,Benin,2021,EHCVM,2021.75,National,1,1.0101989,1.0763385,1.1414107,1.14141070153135,1.07633850260453,1.0101989415925,14-Dec-25,2,1,N,,,,,2,2021.75,1.1414107,1.0763385,1.0101989,0,0,0,0,0,0,CPI_v13_M_v01_A
SSA,BFA,Burkina Faso,1994,EP-I,1994.25,National,1,.55157179,.57468795,.61423701,.614237014631009,.574687954927525,.551571792915617,14-Dec-25,0,1,N,,,,,2,1994.25,.61423701,.57468795,.55157179,0,0,0,0,0,0,CPI_v13_M_v01_A
SSA,BFA,Burkina Faso,1998,EP-II,1998,National,1,.66377333,.69159181,.739186,.73918599906392,.691591812271839,.66377332705476,14-Dec-25,1,1,N,,,,,2,1998,.739186,.69159181,.66377333,0,0,0,0,0,0,CPI_v13_M_v01_A
SSA,BFA,Burkina Faso,2003,ECVM,2003,National,1,.71668469,.74672067,.79810873,.798108728474902,.746720666537138,.716684686563468,14-Dec-25,1,1,N,,,,,2,2003,.79810873,.74672067,.71668469,0,0,0,0,0,0,CPI_v13_M_v01_A
SSA,BFA,Burkina Faso,2009,ECVM,2009,National,1,.88059199,.91749726,.98063788,.980637880015396,.917497259798093,.880591987778516,14-Dec-25,2,1,N,,,,,2,2009,.98063788,.91749726,.88059199,0,0,0,0,0,0,CPI_v13_M_v01_A
SSA,BFA,Burkina Faso,2014,EMC,2014,National,1,.93482189,.97399991,1.041029,1.04102895197005,.973999914002916,.934821887704252,14-Dec-25,3,1,N,,,,,2,2014,1.041029,.97399991,.93482189,0,0,0,0,0,0,CPI_v13_M_v01_A
SSA,BFA,Burkina Faso,2018,EHCVM,2018.5,National,1,.99380937,1.0354595,1.1067181,1.1067181203988,1.03545953458258,.993809365733639,14-Dec-25,4,1,N,,,,,2,2018.5,1.1067181,1.0354595,.99380937,0,0,0,0,0,0,CPI_v13_M_v01_A
SSA,BFA,Burkina Faso,2021,EHCVM,2021.67,National,1,1.0268777,1.0699137,1.1435434,1.14354339479366,1.06991372918097,1.02687767998166,14-Dec-25,4,1,N,,,,,2,2021.67,1.1435434,1.0699137,1.0268777,0,0,0,0,0,0,CPI_v13_M_v01_A
,BGD,Bangladesh,1983,HHES,1983.5,National,1,,,,.165626704692841,.120589420199394,.0969990640878677,11-Jun-25,0,1,N,-9,,0,,2,1983.5,.1656267,.12058942,.09699906,0,0,0,0,0,0,CPI_v13_M_v01_A
,BGD,Bangladesh,1985,HHES,1985.5,National,1,,,,.201503232121468,.146710395812988,.118010103702545,11-Jun-25,0,1,N,-9,,0,,2,1985.5,.20150323,.1467104,.1180101,0,0,0,0,0,0,CPI_v13_M_v01_A
,BGD,Bangladesh,1988,HHES,1988.5,National,1,,,,.25701767206192,.187129318714142,.150522068142891,11-Jun-25,0,1,N,-9,,0,,2,1988.5,.25701767,.18712932,.15052207,0,0,0,0,0,0,CPI_v13_M_v01_A
,BGD,Bangladesh,1991,HHES,1991.5,National,1,,,,.304042875766754,.221367403864861,.178062304854393,11-Jun-25,1,1,N,-9,,1,,2,1991.5,.30404288,.2213674,.1780623,0,0,0,0,0,0,CPI_v13_M_v01_A
,BGD,Bangladesh,1995,HHES,1995.5,National,1,,,,.352906912565231,.256944328546524,.206679463386536,11-Jun-25,1,1,N,-9,,1,,2,1995.5,.35290691,.25694433,.20667946,0,0,0,0,0,0,CPI_v13_M_v01_A
,BGD,Bangladesh,2000,HIES,2000,National,1,,,,.392155438661575,.285520374774933,.229665324091911,11-Jun-25,2,1,N,-9,,2,,2,2000,.39215544,.28552037,.22966532,0,0,0,0,0,0,CPI_v13_M_v01_A
,BGD,Bangladesh,2005,HIES,2005,National,1,,,,.49357607960701,.359362691640854,.289062201976776,11-Jun-25,2,1,N,-9,,2,,2,2005,.49357608,.35936269,.2890622,0,0,0,0,0,0,CPI_v13_M_v01_A
,BGD,Bangladesh,2010,HIES,2010,National,1,,,,.917062878608704,.667694747447968,.537076711654663,11-Jun-25,2,1,N,-9,,2,,2,2010,.91706288,.66769475,.53707671,0,0,0,0,0,0,CPI_v13_M_v01_A
,BGD,Bangladesh,2016,HIES,2016,National,1,,,,1.29938447475433,.946055293083191,.760982811450958,11-Jun-25,2,1,N,-9,,2,,2,2016,1.2993845,.94605529,.76098281,0,0,0,0,0,0,CPI_v13_M_v01_A
,BGD,Bangladesh,2022,HIES,2022,National,1,,,,1.83893442153931,1.33889067173004,1.07696962356567,11-Jun-25,3,1,N,-9,,3,,2,2022,1.8389344,1.3388907,1.0769696,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,BGR,Bulgaria,1989,HBS,1989,National,1,.00023745,.00026436,.00027378,.273783525513825,.264357143693914,.2374477391605,14-Dec-25,0,.001,N,,,,,2,1989,.27378353,.26435714,.23744774,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,BGR,Bulgaria,1992,HBS,1992,National,1,.00246557,.00274499,.00284287,2.84287285580467,2.74499258724585,2.46557469469611,14-Dec-25,1,.001,N,,,,,2,1992,2.8428729,2.7449926,2.4655747,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,BGR,Bulgaria,1994,HBS,1994,National,1,.00835686,.00930392,.00963568,9.6356769439583,9.30392005757663,8.35685675874723,14-Dec-25,0,.001,N,,,,,2,1994,9.6356769,9.3039201,8.3568568,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,BGR,Bulgaria,1995,IHS,1995,National,1,.00001354,.00001508,.00001562,.0156159374775582,.0150782798925626,.0135434337838953,14-Dec-25,3,.001,N,,,,,2,1995,.01561594,.01507828,.01354343,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,BGR,Bulgaria,1997,IHS,1997,National,1,.34766579,.38706595,.40086785,.400867849934017,.387065947844718,.347665786282514,14-Dec-25,2,1,N,,,,,2,1997,.40086785,.38706595,.34766579,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,BGR,Bulgaria,2001,IHS,2001,National,1,.50122191,.55802424,.57792213,.577922127834425,.558024237233014,.501221913946682,14-Dec-25,3,1,N,,,,,2,2001,.57792213,.55802424,.50122191,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,BGR,Bulgaria,2003,MTHS,2003,National,1,.54279949,.60431371,.62586218,.625862178394035,.60431370921894,.542799494625636,14-Dec-25,4,1,N,,,,,2,2003,.62586218,.60431371,.54279949,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,BGR,Bulgaria,2006,EU-SILC,2006,National,1,.64914518,.72271131,.74848157,.748481568245408,.722711306743349,.649145180849105,14-Dec-25,5,1,N,,,,,2,2006,.74848157,.72271131,.64914518,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,BGR,Bulgaria,2007,EU-SILC,2007,National,1,.70368987,.78343742,.81137304,.811373035357687,.783437417188888,.703689867751909,14-Dec-25,5,1,N,,,,,2,2007,.81137304,.78343742,.70368987,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,BGR,Bulgaria,2007,MTHS,2007,National,1,.70368987,.78343742,.81137304,.811373035357687,.783437417188888,.703689867751909,14-Dec-25,4,1,N,,,,,2,2007,.81137304,.78343742,.70368987,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,BGR,Bulgaria,2008,EU-SILC,2008,National,1,.79058651,.88018186,.91156717,.911567167101832,.880181859474319,.790586513615268,14-Dec-25,5,1,N,,,,,2,2008,.91156717,.88018186,.79058651,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,BGR,Bulgaria,2009,EU-SILC,2009,National,1,.81235297,.90441506,.93666447,.936664472719545,.904415063481244,.812352974788422,14-Dec-25,5,1,N,,,,,2,2009,.93666447,.90441506,.81235297,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,BGR,Bulgaria,2010,EU-SILC,2010,National,1,.83216619,.92647366,.95950963,.959509633419034,.926473664043171,.8321661894392,14-Dec-25,5,1,N,,,,,2,2010,.95950963,.92647366,.83216619,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,BGR,Bulgaria,2011,EU-SILC,2011,National,1,.86728279,.96556995,1,1,.965569945078982,.86728278743167,14-Dec-25,5,1,N,,,,,2,2011,1,.96556995,.86728279,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,BGR,Bulgaria,2012,EU-SILC,2012,National,1,.89290724,.99409835,1.0295457,1.02954566700568,.994098353146976,.892907235868882,14-Dec-25,5,1,N,,,,,2,2012,1.0295457,.99409835,.89290724,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,BGR,Bulgaria,2013,EU-SILC,2013,National,1,.90085495,1.0029468,1.0387096,1.03870958721218,1.00294675907748,.900854946129378,14-Dec-25,5,1,N,,,,,2,2013,1.0387096,1.0029468,.90085495,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,BGR,Bulgaria,2014,EU-SILC,2014,National,1,.8880792,.98872316,1.0239788,1.02397880985287,.988723163191672,.888079196480156,14-Dec-25,5,1,N,,,,,2,2014,1.0239788,.98872316,.8880792,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,BGR,Bulgaria,2015,EU-SILC,2015,National,1,.88714997,.98768863,1.0229074,1.02290738475866,.987688627322307,.887149967937933,14-Dec-25,6,1,N,,,,,2,2015,1.0229074,.98768863,.88714997,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,BGR,Bulgaria,2016,EU-SILC,2016,National,1,.88006476,.97980047,1.014738,1.01473795142731,.97980046802923,.880064759026583,14-Dec-25,6,1,N,,,,,2,2016,1.014738,.97980047,.88006476,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,BGR,Bulgaria,2017,EU-SILC,2017,National,1,.89820814,1,1.0356578,1.03565775332641,1,.898208143130147,14-Dec-25,6,1,N,,,,,2,2017,1.0356578,1,.89820814,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,BGR,Bulgaria,2018,EU-SILC,2018,National,1,.92348861,1.0281454,1.0648068,1.06480679685843,1.02814544036232,.923488606855568,14-Dec-25,6,1,N,,,,,2,2018,1.0648068,1.0281454,.92348861,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,BGR,Bulgaria,2019,EU-SILC,2019,National,1,.95215121,1.0600563,1.0978555,1.09785553198606,1.06005630572443,.952151205978147,14-Dec-25,6,1,N,,,,,2,2019,1.0978555,1.0600563,.95215121,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,BGR,Bulgaria,2020,EU-SILC,2020,National,1,.96807532,1.0777851,1.1162165,1.11621646095759,1.07778506690307,.96807532363641,14-Dec-25,6,1,N,,,,,2,2020,1.1162165,1.0777851,.96807532,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,BGR,Bulgaria,2021,EU-SILC,2021,National,1,1,1.1133277,1.1530265,1.15302645745035,1.11332769319494,1,14-Dec-25,6,1,N,,,,,2,2021,1.1530265,1.1133277,1,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,BGR,Bulgaria,2022,EU-SILC,2022,National,1,1.1532526,1.2839481,1.3297308,1.32973077992148,1.28394807613862,1.15325261734399,14-Dec-25,6,1,N,,,,,2,2022,1.3297308,1.2839481,1.1532526,0,0,0,0,0,0,CPI_v13_M_v01_A
ECA,BGR,Bulgaria,2023,EU-SILC,2023,National,1,1.2621524,1.4051892,1.4552951,1.4552951246864,1.40518923361716,1.26215241227374,14-Dec-25,6,1,N,,,,,2,,,,,1,1,1,1,1,1,CPI_v13_M_v01_A
